mdomid	ogsid
LOC101890176_XP_005176272.1	18854
LOC101888648_XP_005182482.1	18594
LOC101895082_XP_005184062.1	18214
LOC101894759_XP_005184915.1	12607
LOC101900595_XP_005178451.1	18049
LOC101898430_XP_005182716.1	13856
LOC101894266_XP_005182428.1	6079
LOC101894836_XP_005191114.1	20745
LOC101898766_XP_005178353.1	5731
LOC101899158_XP_005175817.1	22947
LOC101887417_XP_005188572.1	1644.2
LOC101889004_XP_005182484.1	10821
LOC101900614_XP_005186517.1	9633
LOC101901299_XP_005179786.1	22062
LOC101897082_XP_005176848.1	14248
LOC101892163_XP_005183035.1	14101
LOC101897518_XP_005185766.1	9788
LOC101891854_XP_005176282.1	25473
LOC101898318_XP_005183748.1	656
LOC101888567_XP_005175709.1	3640
LOC101888283_XP_005175759.1	19000
LOC101889888_XP_005189491.1	17437.1.2
LOC101900247_XP_005177843.1	20252
LOC101896520_XP_005182529.1	20000
LOC101895830_XP_005181496.1	18147
LOC101892986_XP_005190445.1	4874
LOC101889506_XP_005191889.1	3669
LOC101898005_XP_005178086.1	25854
LOC101900038_XP_005185196.1	12669
LOC101895613_XP_005187063.1	21635
LOC101897803_XP_005181763.1	21098
LOC101893927_XP_005184909.1	9286
LOC101898564_XP_005189285.1	17872
LOC101894517_XP_005192228.1	14607
LOC101893561_XP_005175051.1	25377
LOC101900683_XP_005187007.1	19944
LOC101897478_XP_005188546.1	1644.1
LOC101893288_XP_005191988.1	21268
LOC101893085_XP_005185401.1	3723
LOC101897167_XP_005182619.1	12825
LOC101894241_XP_005175453.1	13465
LOC101890637_XP_005176896.1	21091
LOC101895939_XP_005176126.1	13725
LOC101900924_XP_005189067.1	4119
LOC101892176_XP_005186704.1	10992
LOC101894121_XP_005189902.1	22301
LOC101897892_XP_005176227.1	17460
LOC101890374_XP_005184562.1	15355
LOC101890804_XP_005176005.1	13436.1
LOC101891623_XP_005177456.1	6460
LOC101889709_XP_005187031.1	22699.1.1
LOC101893821_XP_005187560.1	19276
LOC101891758_XP_005183954.1	5631
LOC101896322_XP_005176313.1	4688
LOC101898098_XP_005188461.1	18852
LOC101894566_XP_005189515.1	19894
LOC101893413_XP_005179902.1	20289.1.2
LOC101900567_XP_005187430.1	18357
LOC101891822_XP_005185235.1	16467
LOC101892318_XP_005181208.1	13173
LOC101888384_XP_005190422.1	19490
LOC101888757_XP_005179712.1	7079
LOC101898990_XP_005178614.1	11155
LOC101897083_XP_005177026.1	25104
LOC101889318_XP_005187790.1	9734
LOC101898698_XP_005175162.1	2905.2
LOC101891045_XP_005179545.1	25617
LOC101895011_XP_005176922.1	17865
LOC101891707_XP_005184896.1	10171
LOC101900264_XP_005183923.1	4799
LOC101896140_XP_005191623.1	24046
LOC101901699_XP_005185034.1	17431
LOC101892103_XP_005183453.1	26110
LOC101895545_XP_005182175.1	7973
LOC101899632_XP_005182369.1	16739.2
LOC101901101_XP_005188738.1	10766
LOC101897953_XP_005178348.1	11004
LOC101894434_XP_005183546.1	14402
LOC101897140_XP_005191775.1	23045
LOC101900736_XP_005185110.1	14902
LOC101891169_XP_005179726.1	25744
LOC101900898_XP_005181525.1	12819
LOC101889351_XP_005180493.1	9615
LOC101888725_XP_005188493.1	5853
LOC101890465_XP_005176366.1	9737
LOC101897672_XP_005178434.1	11616
LOC101889433_XP_005187533.1	1188
LOC101895843_XP_005184753.1	23759
LOC101898141_XP_005182982.1	16147
LOC101898370_XP_005184682.1	3926
LOC101887573_XP_005182148.1	20551
LOC101896204_XP_005176403.1	26436
LOC101891797_XP_005179550.1	5686
LOC101889383_XP_005190592.1	18473
LOC101888065_XP_005180397.1	8723
LOC101896166_XP_005181581.1	10679
LOC101898481_XP_005180643.1	24550
LOC101892722_XP_005179370.1	19942
LOC101895257_XP_005184338.1	3134
LOC101895751_XP_005190631.1	99
LOC101891952_XP_005191017.1	21280
LOC101899861_XP_005182993.1	4800
LOC101894625_XP_005190710.1	2221
LOC101893178_XP_005177467.1	15414
LOC101900107_XP_005188380.1	11782
LOC101894878_XP_005186233.1	18972
LOC101894647_XP_005180972.1	13368.1
LOC101898387_XP_005188723.1	25571
LOC101901134_XP_005180299.1	18852
LOC101888521_XP_005180755.1	16021
LOC101897483_XP_005190093.1	9265
LOC101898304_XP_005179409.1	4119
LOC101890768_XP_005183027.1	16694
LOC101893213_XP_005186480.1	19679
LOC101892774_XP_005177975.1	17800
LOC101890683_XP_005189716.1	24888
LOC101898181_XP_005178700.1	14159
LOC101898139_XP_005182191.1	2990
LOC101897702_XP_005188719.1	1371
LOC101901540_XP_005188389.1	17315
LOC101891796_XP_005179101.1	14017
LOC101896789_XP_005190888.1	4050
LOC101893864_XP_005184147.1	484
LOC101898265_XP_005184766.1	26896.2
LOC101896749_XP_005180097.1	16254
LOC101898702_XP_005176679.1	5236
LOC101890654_XP_005182073.1	25920
LOC101892846_XP_005181735.1	11024
LOC101893806_XP_005182688.1	3719
LOC101895108_XP_005190626.1	24581
LOC101899669_XP_005177140.1	26812
LOC101889025_XP_005189639.1	24134
LOC101887817_XP_005189868.1	21413
LOC101893841_XP_005176024.1	21082
LOC101893364_XP_005183303.1	9551
LOC101899594_XP_005186005.1	19803
LOC101888709_XP_005184299.1	5278
LOC101894641_XP_005178328.1	27358
LOC101897350_XP_005185340.1	19007
LOC101892100_XP_005182946.1	15390
LOC101901709_XP_005188125.1	236
LOC101899867_XP_005184531.1	13896
LOC101899225_XP_005180288.1	9895
LOC101887514_XP_005186360.1	24980
LOC101892650_XP_005177092.1	6447
LOC101898770_XP_005179145.1	15460.1
LOC101887740_XP_005183098.1	11289
LOC101900187_XP_005178536.1	17809.2.1
LOC101897656_XP_005190170.1	10558.1
LOC101898669_XP_005185853.1	9631
LOC101887289_XP_005184016.1	22884
LOC101899611_XP_005174836.1	8965
LOC101896100_XP_005191545.1	22815
LOC101887630_XP_005183355.1	17024
LOC101899229_XP_005182632.1	20691
LOC101896854_XP_005175151.1	17392
LOC101898681_XP_005188282.1	21618
LOC101891513_XP_005178399.1	21415
LOC101898607_XP_005183660.1	9869
LOC101887411_XP_005187521.1	18061
LOC101896437_XP_005176042.1	9472.1.2
LOC101895297_XP_005178684.1	26498
LOC101896543_XP_005189446.1	19189
LOC101900091_XP_005184606.1	9710
LOC101890783_XP_005187883.1	27190
LOC101888454_XP_005175182.1	27382
LOC101889757_XP_005185223.1	24973
LOC101899163_XP_005178268.1	21098
LOC101891455_XP_005181204.1	1477
LOC101894311_XP_005177894.1	7291
LOC101888925_XP_005177165.1	2569
LOC101901072_XP_005178900.1	22893
LOC101892253_XP_005175204.1	10833
LOC101894437_XP_005185662.1	9014
LOC101895745_XP_005188792.1	687
LOC101895657_XP_005182014.1	5789
LOC101900172_XP_005191709.1	26831.1.1
LOC101897660_XP_005190967.1	22911
LOC101900851_XP_005184536.1	4098
LOC101894719_XP_005186404.1	12176
LOC101895886_XP_005179575.1	3059
LOC101888330_XP_005191497.1	4960
LOC101895625_XP_005189352.1	1007
LOC101890169_XP_005191733.1	13575
LOC101891689_XP_005176902.1	4734
LOC101887637_XP_005184877.1	7422.1
LOC101899092_XP_005191945.1	14622
LOC101890208_XP_005187967.1	3997
LOC101891239_XP_005185957.1	27141
LOC101893947_XP_005189901.1	2204.1
LOC101897738_XP_005180280.1	1081
LOC101889649_XP_005186624.1	9259.1
LOC101890773_XP_005185051.1	7382
LOC101898308_XP_005180106.1	428.1.1
LOC101889439_XP_005189792.1	14775.2
LOC101893873_XP_005186399.1	25092
LOC101887770_XP_005175098.1	9541
LOC101888635_XP_005179530.1	21828
LOC101895741_XP_005187238.1	20232
LOC101887336_XP_005183191.1	16838
LOC101891405_XP_005183952.1	9769
LOC101893717_XP_005189429.1	15742
LOC101892749_XP_005189424.1	12145
LOC101889063_XP_005182228.1	7973
LOC101888968_XP_005189249.1	1305
LOC101889027_XP_005190200.1	20134
LOC101898982_XP_005174998.1	15457
LOC101892079_XP_005175278.1	10830
LOC101898691_XP_005190821.1	18710
LOC101892102_XP_005183218.1	5812.1
LOC101899025_XP_005187761.1	5747
LOC101890855_XP_005189175.1	15916
LOC101897088_XP_005178517.1	14490
LOC101890593_XP_005181983.1	10192
PASA1_gene_63_PASA1_model_66	5775
LOC101896786_XP_005190165.1	16467
LOC101890051_XP_005188409.1	25302
LOC101890717_XP_005185387.1	26665.1
LOC101891151_XP_005176187.1	21425
LOC101898524_XP_005191857.1	4542
LOC101891420_XP_005187212.1	20932
LOC101890938_XP_005181985.1	14943.2
LOC101893123_XP_005176561.1	19105.2
LOC101890634_XP_005176548.1	12043
LOC101898541_XP_005183419.1	7458
LOC101893376_XP_005186711.1	4299.1.1
LOC101901424_XP_005184372.1	8101
LOC101897080_XP_005175880.1	24275
LOC101899067_XP_005185100.1	27151
LOC101900648_XP_005177768.1	2358
LOC101901345_XP_005177330.1	7157
LOC101899105_XP_005177233.1	1981
LOC101894518_XP_005174809.1	25267
PASA1_gene_30_PASA1_model_31	5739
LOC101896904_XP_005192091.1	25869
LOC101897038_XP_005179491.1	24756.1.2.2
LOC101893962_XP_005176830.1	23087.1
LOC101898597_XP_005179593.1	7086
LOC101890639_XP_005177711.1	3083
LOC101900012_XP_005178361.1	11007
LOC101901522_XP_005181612.1	17392
LOC101901109_XP_005190190.1	22875
LOC101901771_XP_005189302.1	17806
LOC101897282_XP_005181423.1	11100
LOC101893225_XP_005190785.1	93
LOC101898511_XP_005187930.1	2570
LOC101895772_XP_005180534.1	2757
LOC101888338_XP_005176444.1	13622
LOC101888446_XP_005189246.1	3974
LOC101890751_XP_005177358.1	9529
LOC101892198_XP_005175043.1	23481
LOC101892947_XP_005176824.1	16826
LOC101888614_XP_005189399.1	10922.2
LOC101892145_XP_005179731.1	1201
LOC101896200_XP_005192238.1	14413.2
LOC101898177_XP_005177311.1	7027.1
LOC101888134_XP_005184021.1	14251
LOC101893641_XP_005182091.1	26599
LOC101898635_XP_005175550.1	23147
LOC101889910_XP_005177266.1	10960
LOC101890024_XP_005179806.1	12673
LOC101895430_XP_005184339.1	26708
LOC101895450_XP_005190882.1	18252
LOC101895429_XP_005183731.1	12122
LOC101890499_XP_005186121.1	5275
LOC101889666_XP_005191890.1	23597
LOC101895872_XP_005176401.1	14302
LOC101893156_XP_005187556.1	1996
LOC101887308_XP_005190582.1	11158
LOC101898145_XP_005183832.1	10943
LOC101888840_XP_005187870.1	7877
LOC101890782_XP_005187121.1	2081
LOC101890670_XP_005186541.1	17614
LOC101891474_XP_005185731.1	17843
LOC101900158_XP_005186514.1	14389.1.2
LOC101896640_XP_005182616.1	10560
LOC101897838_XP_005175473.1	7852
LOC101888451_XP_005190275.1	27395
LOC101899407_XP_005180914.1	4928
LOC101899499_XP_005190328.1	1781
LOC101894766_XP_005187479.1	23082
LOC101891755_XP_005183294.1	14107
LOC101897003_XP_005187490.1	25501
LOC101893184_XP_005178670.1	14740.1
LOC101897918_XP_005184764.1	11374
LOC101887697_XP_005188662.1	26662
LOC101895239_XP_005178158.1	24405
PASA1_gene_20_PASA1_model_21	23580
LOC101891539_XP_005187628.1	17472
LOC101898612_XP_005185435.1	24765.1
LOC101890276_XP_005190134.1	4874
LOC101890498_XP_005186039.1	12897
LOC101887925_XP_005189949.1	9930.1.1.1
LOC101890554_XP_005188678.1	4497
LOC101897506_XP_005181677.1	26945
LOC101891725_XP_005190440.1	10170.1.2.1.2.1
LOC101895681_XP_005189203.1	22190
LOC101890710_XP_005183788.1	8124
LOC101894559_XP_005186316.1	12672
LOC101900684_XP_005187180.1	17158
LOC101892219_XP_005181132.1	15841
LOC101890271_XP_005189091.1	7968
LOC101895926_XP_005189911.1	19490
LOC101889845_XP_005176270.1	3002
LOC101893258_XP_005184235.1	24397.2
LOC101892591_XP_005191984.1	22197
LOC101887996_XP_005176703.1	16077
LOC101889330_XP_005191728.1	3523
LOC101891515_XP_005179099.1	4261
LOC101890445_XP_005188147.1	25286
LOC101892592_XP_005192220.1	26152
LOC101892472_XP_005175728.1	19332
LOC101893562_XP_005175449.1	8803
LOC101892049_XP_005184898.1	25830
LOC101887674_XP_005182300.1	23647
LOC101897343_XP_005182620.1	17863
LOC101897307_XP_005188545.1	1644.1
LOC101896924_XP_005181064.1	17978
LOC101890954_XP_005186467.1	20799.1
LOC101890157_XP_005186538.1	17614
LOC101888456_XP_005175760.1	12064
LOC101900523_XP_005192260.1	20362
LOC101894796_XP_005176835.1	13033
LOC101898716_XP_005184357.1	15345
LOC101888449_XP_005190034.1	10157
LOC101895842_XP_005184518.1	9190
LOC101890635_XP_005176636.1	16942
LOC101898874_XP_005179771.1	6891
LOC101887968_XP_005184879.1	7422.1
LOC101888448_XP_005189705.1	17599
LOC101894751_XP_005181224.1	7228
LOC101891675_XP_005190694.1	26077
LOC101900868_XP_005188385.1	20998
LOC101889246_XP_005185466.1	11031
LOC101901630_XP_005182296.1	5099
LOC101888944_XP_005182570.1	13174
LOC101900814_XP_005191871.1	16923
LOC101901729_XP_005175632.1	27142
LOC101890001_XP_005188758.1	1736
LOC101891522_XP_005181042.1	17163
LOC101896414_XP_005187412.1	26831.1.2
LOC101900387_XP_005185198.1	16160
LOC101901645_XP_005187358.1	8157.1
LOC101900822_XP_005176159.1	16045
LOC101892447_XP_005184404.1	26436
LOC101887597_XP_005189242.1	19610
LOC101898154_XP_005186917.1	9605
LOC101890984_XP_005176898.1	18407
LOC101899772_XP_005191311.1	2229
LOC101899387_XP_005190652.1	18220
LOC101891622_XP_005177276.1	9686
LOC101895387_XP_005187407.1	11878
LOC101890857_XP_005190281.1	27151
LOC101889712_XP_005187875.1	27024
LOC101895244_XP_005179663.1	26502
LOC101888418_XP_005181621.1	19094
LOC101889932_XP_005185551.1	18520
LOC101890930_XP_005179457.1	10276
LOC101899243_XP_005185776.1	3902
LOC101900126_XP_005175745.1	20862
LOC101897033_XP_005177401.1	7027.1
LOC101901144_XP_005184538.1	20919
LOC101895808_XP_005192158.1	4501.1.2
LOC101901408_XP_005179866.1	2853
LOC101896699_XP_005182442.1	22162
LOC101899021_XP_005186922.1	5915
LOC101896632_XP_005180447.1	16155
LOC101890837_XP_005184723.1	7832
LOC101891335_XP_005178398.1	19682
LOC101889784_XP_005174952.1	15338
LOC101900728_XP_005183432.1	21963
LOC101894068_XP_005192148.1	12804.1
LOC101894327_XP_005182250.1	8194
LOC101888030_XP_005188747.1	24167
LOC101899955_XP_005176335.1	10622
LOC101896933_XP_005184257.1	11000
LOC101887443_XP_005180578.1	1305
LOC101895727_XP_005183401.1	16414
LOC101890906_XP_005190601.1	11846
LOC101892421_XP_005191747.1	20529
LOC101893630_XP_005178498.1	18498
LOC101893205_XP_005184052.1	1795
LOC101891594_XP_005185819.1	3338
LOC101888547_XP_005188666.1	17067
PASA1_gene_59_PASA1_model_62	3026.1
LOC101900003_XP_005175403.1	7252.1
LOC101891909_XP_005175932.1	6828
LOC101892117_XP_005186967.1	23058
LOC101892243_XP_005190058.1	4297
LOC101893075_XP_005181305.1	25195
LOC101896207_XP_005177116.1	1076
LOC101900564_XP_005186181.1	21162
LOC101895452_XP_005191619.1	19315
LOC101888740_XP_005174946.1	16793.1
LOC101896627_XP_005178871.1	22247
LOC101888785_XP_005188312.1	1
LOC101891461_XP_005181990.1	24931
LOC101888991_XP_005179532.1	21964
LOC101891470_XP_005184970.1	20527.2
LOC101894983_XP_005184748.1	23432
LOC101897063_XP_005186731.1	21921
LOC101888616_XP_005190124.1	9265
LOC101892284_XP_005186217.1	8574
LOC101894330_XP_005182867.1	4255
LOC101888481_XP_005183196.1	5137.1
LOC101899343_XP_005178616.1	18210
LOC101888084_XP_005186278.1	18678
LOC101890479_XP_005180233.1	22454
LOC101897686_XP_005185092.1	26759
LOC101889630_XP_005179351.1	20383
LOC101894261_XP_005181220.1	10287
LOC101894632_XP_005174897.1	10660
LOC101894736_XP_005176394.1	21302
LOC101899043_XP_005175164.1	13565
LOC101891379_XP_005191901.1	22181
LOC101888955_XP_005186862.1	17867
LOC101894203_XP_005180882.1	20948
LOC101893746_XP_005179654.1	3263
LOC101887830_XP_005176441.1	2835
LOC101894768_XP_005188173.1	20527.2
LOC101894842_XP_005175739.1	6862
LOC101893212_XP_005186223.1	25174
LOC101891499_XP_005176010.1	8804
LOC101889677_XP_005177864.1	10379
LOC101890506_XP_005188322.1	11418
LOC101897912_XP_005183656.1	23061
LOC101897496_XP_005177306.1	27162
LOC101892236_XP_005188852.1	16110
LOC101901711_XP_005188390.1	16102
LOC101894169_XP_005185835.1	14504
LOC101895755_XP_005191767.1	7144
LOC101898163_XP_005189760.1	2184
LOC101897608_XP_005177029.1	15586
LOC101888633_XP_005178728.1	15587
LOC101897371_XP_005190391.1	18658
LOC101901071_XP_005178716.1	17582
LOC101900723_XP_005181867.1	26039
LOC101892962_XP_005182770.1	170
LOC101899710_XP_005189148.1	16157
LOC101887692_XP_005187362.1	25234.2
LOC101887372_XP_005175491.1	6862
LOC101900471_XP_005177767.1	25642
LOC101890727_XP_005189572.1	16403.1.2
LOC101888607_XP_005188135.1	17335
LOC101899534_XP_005183339.1	6867
LOC101894195_XP_005177649.1	15153
LOC101900944_XP_005175902.1	8099
LOC101887969_XP_005185798.1	24233
LOC101891500_XP_005176098.1	11507
LOC101899624_XP_005180114.1	6183
LOC101890952_XP_005185816.1	23709
LOC101892180_XP_005187387.1	3945
LOC101891158_XP_005177714.1	23324.2.2
LOC101895451_XP_005191036.1	7211
LOC101897840_XP_005176138.1	6331
LOC101890960_XP_005188150.1	18950
LOC101892905_XP_005182951.1	16919
LOC101899258_XP_005189851.1	2240
LOC101893683_XP_005178673.1	19247
LOC101896268_XP_005176751.1	7038
LOC101893567_XP_005176653.1	6922
LOC101892287_XP_005187550.1	10784
LOC101900261_XP_005182729.1	11787
LOC101894040_XP_005184414.1	20655
LOC101901682_XP_005179703.1	13586
LOC101894024_XP_005179994.1	20395.1.1.2
LOC101889134_XP_005185872.1	2154
LOC101894558_XP_005186062.1	1644.1
LOC101888830_XP_005183937.1	26238
LOC101895564_XP_005186902.1	6435
LOC101895406_XP_005175954.1	27465
LOC101899242_XP_005185604.1	4087
LOC101889450_XP_005174863.1	21387
LOC101897929_XP_005188192.1	6394
LOC101898407_XP_005175313.1	15635
LOC101887867_XP_005190753.1	20663
LOC101897214_XP_005179136.1	6769
LOC101887872_XP_005174767.1	2605
LOC101891492_XP_005190777.1	8334
LOC101896393_XP_005181756.1	9969
LOC101892827_XP_005176730.1	25395
LOC101890549_XP_005186871.1	26675
LOC101896840_XP_005189132.1	4335
LOC101890625_XP_005191174.1	25869
LOC101889295_XP_005179446.1	24690
LOC101897810_XP_005183413.1	24239
LOC101896645_XP_005184758.1	15769
LOC101887892_XP_005179525.1	10299.1
LOC101893029_XP_005185966.1	19069
LOC101895631_XP_005191197.1	5818
LOC101899306_XP_005185017.1	10470
LOC101891678_XP_005191351.1	3901
LOC101889702_XP_005184031.1	21923
LOC101897691_XP_005185995.1	996
LOC101897278_XP_005180187.1	10825
LOC101896951_XP_005189044.1	6656
LOC101887483_XP_005176072.1	22396.2
LOC101894640_XP_005178240.1	11751
LOC101889261_XP_005188496.1	11315
LOC101897376_XP_005191700.1	24195
LOC101894392_XP_005186402.1	19638
LOC101892876_XP_005191184.1	4526
LOC101897248_XP_005189277.1	21653
LOC101901386_XP_005191233.1	711.2
LOC101887317_XP_005176071.1	5918
LOC101887909_XP_005185290.1	425
LOC101888498_XP_005189561.1	16456.2
LOC101891025_XP_005188764.1	19230
LOC101894295_XP_005190621.1	11998
LOC101887329_XP_005178634.1	7775
LOC101887821_XP_005191651.1	15580
LOC101898840_XP_005186921.1	15063
LOC101900933_XP_005190743.1	22173
LOC101899885_XP_005189617.1	15539
LOC101895249_XP_005181664.1	17620
LOC101887576_XP_005183007.1	9215
LOC101898791_XP_005186832.1	16323
LOC101889501_XP_005190681.1	20001.1.1.1.2.1.1.1
LOC101894501_XP_005185575.1	6947
LOC101891339_XP_005179547.1	17363
LOC101888885_XP_005182750.1	13539
LOC101891665_XP_005188327.1	8108.2
LOC101893895_XP_005192076.1	5649
LOC101895096_XP_005188261.1	20022.1
LOC101898038_XP_005189367.1	18597
LOC101888170_XP_005176620.1	10623
LOC101895955_XP_005183556.1	7334
LOC101892156_XP_005181993.1	6787
LOC101888159_XP_005192041.1	11709
LOC101890419_XP_005180501.1	23547
LOC101901093_XP_005184870.1	23318
LOC101890684_XP_005190280.1	153
LOC101894506_XP_005187993.1	24184
LOC101892767_XP_005175522.1	26160
LOC101894407_XP_005192150.1	21044
LOC101897851_XP_005181939.1	2705
LOC101891095_XP_005175927.1	20953
LOC101899800_XP_005182548.1	25989
LOC101896300_XP_005187830.1	10205
LOC101888992_XP_005179624.1	23739
LOC101896229_XP_005184342.1	12798
LOC101892698_XP_005190363.1	6293.2
LOC101898937_XP_005178886.1	1935
LOC101890094_XP_005185302.1	3755
LOC101891371_XP_005189417.1	18616
LOC101893742_XP_005179203.1	21823
LOC101901142_XP_005184011.1	22829
LOC101895573_XP_005190081.1	20449
LOC101890031_XP_005181463.1	11997
LOC101901259_XP_005184613.1	9710
LOC101890808_XP_005176549.1	24533
LOC101897836_XP_005191853.1	12793
LOC101890583_XP_005178656.1	12962
LOC101892095_XP_005180605.1	12635
LOC101887265_XP_005175754.1	19532
LOC101892652_XP_005177464.1	11694
LOC101892493_XP_005182680.1	6267
LOC101891439_XP_005176463.1	10643
LOC101893624_XP_005176828.1	4103
LOC101897363_XP_005188717.1	9231
LOC101897474_XP_005187162.1	26010
LOC101887223_XP_005181614.1	17392
LOC101890409_XP_005177356.1	9659
LOC101888120_XP_005180485.1	6321
LOC101887620_XP_005180843.1	6878
LOC101901777_XP_005191648.1	21242
LOC101901389_XP_005191952.1	9708
LOC101889533_XP_005183280.1	7016
LOC101892687_XP_005186707.1	4299.1.1
LOC101899746_XP_005184181.1	26436
LOC101895860_XP_005190235.1	493
LOC101891131_XP_005187381.1	992
LOC101900531_XP_005177145.1	13245
LOC101893377_XP_005186888.1	6435
LOC101891057_XP_005183868.1	20246
LOC101901016_XP_005181354.1	17817
LOC101900820_XP_005175749.1	13099
LOC101894444_XP_005187143.1	19831.2
LOC101895368_XP_005181750.1	15013
LOC101890224_XP_005192130.1	820
LOC101892838_XP_005179735.1	5387
LOC101892347_XP_005187304.1	3339
LOC101895277_XP_005189908.1	24833
LOC101889618_XP_005176180.1	11848
LOC101898358_XP_005181072.1	3173.2.1.2
LOC101898861_XP_005191859.1	1055
LOC101899561_XP_005191640.1	16934
LOC101887225_XP_005182146.1	21823
LOC101889660_XP_005189710.1	22813
LOC101893883_XP_005189430.1	6687
LOC101888643_XP_005180937.1	21902
LOC101895313_XP_005183894.1	25925
LOC101896941_XP_005186502.1	20431
LOC101892235_XP_005188771.1	17718
LOC101888488_XP_005185801.1	20395.2
LOC101895322_XP_005186408.1	11275
LOC101898375_XP_005185771.1	5794
LOC101899127_XP_005182808.1	21118
LOC101892425_XP_005175279.1	1800
LOC101900539_XP_005180471.1	24303
LOC101900414_XP_005176606.1	1438
LOC101888898_XP_005186368.1	13537.1
LOC101900543_XP_005181351.1	18116
LOC101889954_XP_005191086.1	25372
