dmelid	ogsid
FBgn0036994_FBpp0077882	5956
FBgn0029932_FBpp0070974	2503
FBgn0011746_FBpp0289728	7181
FBgn0001075_FBpp0077167	26831.1.1
FBgn0001313_FBpp0312333	26648.1.1.1.1.2
FBgn0037834_FBpp0081780	17402
FBgn0036678_FBpp0075063	734
FBgn0037372_FBpp0078327	2736
FBgn0037873_FBpp0081848	18062
FBgn0050077_FBpp0290948	22158
FBgn0000479_FBpp0305507	23876
FBgn0023508_FBpp0070304	958
FBgn0050416_FBpp0309893	23225
FBgn0027603_FBpp0074462	1482
FBgn0025642_FBpp0309597	8745
FBgn0035213_FBpp0072605	8026
FBgn0261615_FBpp0292080	22046
FBgn0259146_FBpp0306919	21994
FBgn0259955_FBpp0289529	6267
FBgn0034670_FBpp0309741	23590
FBgn0010470_FBpp0297155	15222
FBgn0035023_FBpp0310091	12623
FBgn0036712_FBpp0075004	4246
FBgn0010288_FBpp0292511	3104
FBgn0040005_FBpp0110549	25196
FBgn0038074_FBpp0082120	9439
FBgn0259108_FBpp0300236	13522.1.1.1
FBgn0035453_FBpp0289339	19111
FBgn0051897_FBpp0079288	25532
FBgn0014143_FBpp0078049	23293
FBgn0044051_FBpp0076057	19676
FBgn0029095_FBpp0077697	8499
FBgn0085359_FBpp0311890	24790
FBgn0035094_FBpp0305376	14665
FBgn0029798_FBpp0070773	18589.2
FBgn0030623_FBpp0073840	11598
FBgn0264344_FBpp0304327	10114
FBgn0086768_FBpp0078405	25154
FBgn0032769_FBpp0080737	23300
FBgn0260224_FBpp0289851	24233
FBgn0033886_FBpp0308980	1314
FBgn0053098_FBpp0304471	18349
FBgn0031465_FBpp0077407	21011
FBgn0003941_FBpp0077159	14373
FBgn0036230_FBpp0075797	24494
FBgn0265158_FBpp0308000	19505
FBgn0034697_FBpp0071703	8006
FBgn0264487_FBpp0305037	5185
FBgn0038858_FBpp0306058	25608
FBgn0261881_FBpp0080287	19346
FBgn0003117_FBpp0082675	16478
FBgn0016675_FBpp0291556	10766
FBgn0014029_FBpp0083352	12145
FBgn0266098_FBpp0310999	12029
FBgn0011770_FBpp0071406	4690
FBgn0052699_FBpp0110147	17959
FBgn0003116_FBpp0070373	12662
FBgn0004858_FBpp0309706	24361
FBgn0262587_FBpp0293647	17614
FBgn0030206_FBpp0298822	1
FBgn0050272_FBpp0071801	10872
FBgn0034689_FBpp0071713	23937
FBgn0025635_FBpp0070113	27252
FBgn0011559_FBpp0309468	23829
FBgn0039941_FBpp0290031	9989.2
FBgn0000633_FBpp0086751	21118
FBgn0038986_FBpp0083674	13725
FBgn0038638_FBpp0083080	13622
FBgn0020640_FBpp0076764	16793.1
FBgn0052687_FBpp0307841	21629
FBgn0028336_FBpp0070914	13329
FBgn0032022_FBpp0079222	8114
FBgn0259196_FBpp0288958	20329
FBgn0013733_FBpp0086747	14300
FBgn0016917_FBpp0306651	23120
FBgn0032259_FBpp0100020	18639
FBgn0031888_FBpp0079051	1602
FBgn0039045_FBpp0310702	15502
FBgn0036191_FBpp0271870	25737
FBgn0041102_FBpp0084964	22059
FBgn0266261_FBpp0310416	16203
FBgn0054012_FBpp0099423	21714
FBgn0052537_FBpp0074456	19219
FBgn0035398_FBpp0072985	4119
FBgn0035587_FBpp0076870	25331
FBgn0036498_FBpp0075299	8950
FBgn0053890_FBpp0091135	6330.1.1
FBgn0038143_FBpp0307437	3718
FBgn0037963_FBpp0081987	26831.1.1
FBgn0037845_FBpp0081774	23815.1
FBgn0000557_FBpp0089104	19486.1
FBgn0043043_FBpp0082064	24765.2
FBgn0030696_FBpp0073913	16004
FBgn0033019_FBpp0312508	13388
FBgn0020018_FBpp0084044	19690
FBgn0028844_FBpp0290061	18984
FBgn0030228_FBpp0306532	25495
FBgn0046999_FBpp0086193	16872
FBgn0005666_FBpp0290554	13522.1.1.2
FBgn0040393_FBpp0070516	27280
FBgn0032940_FBpp0290678	20421
FBgn0086916_FBpp0306188	12324
FBgn0053822_FBpp0091068	6330.1.1
FBgn0052462_FBpp0078229	18852
FBgn0037024_FBpp0077912	18575
FBgn0037498_FBpp0081110	21458
FBgn0262605_FBpp0293822	9781
FBgn0262580_FBpp0293498	14412
FBgn0266163_FBpp0310290	14880
FBgn0039271_FBpp0293261	11629
FBgn0025790_FBpp0290858	26851
FBgn0085307_FBpp0111387	9232
FBgn0037374_FBpp0078273	8260
FBgn0002891_FBpp0087907	4427
FBgn0028945_FBpp0080313	22205.1
FBgn0050056_FBpp0086936	4479
FBgn0035782_FBpp0076576	12248
FBgn0032391_FBpp0079870	25584
FBgn0265714_FBpp0309508	10419
FBgn0004897_FBpp0308353	21959
FBgn0037636_FBpp0306722	17074
FBgn0033751_FBpp0087052	16540
FBgn0050114_FBpp0085932	20506
FBgn0260936_FBpp0076806	11747
FBgn0030358_FBpp0073429	25415
FBgn0031208_FBpp0289914	1482
FBgn0040813_FBpp0312403	744
FBgn0030586_FBpp0073804	7252.2
FBgn0042094_FBpp0308469	8656
FBgn0039993_FBpp0112484	25795
FBgn0033374_FBpp0087713	15319
FBgn0000137_FBpp0070074	1954
FBgn0028583_FBpp0076916	7482
FBgn0033807_FBpp0086879	8293
FBgn0005654_FBpp0086882	24464
FBgn0052054_FBpp0076043	4299.1.1
FBgn0032246_FBpp0293060	9806
FBgn0030840_FBpp0074211	12860
FBgn0026150_FBpp0080509	23722
FBgn0037191_FBpp0078186	16369
FBgn0041607_FBpp0089009	19103
FBgn0032222_FBpp0079582	13274
FBgn0031195_FBpp0305863	19878
FBgn0023143_FBpp0087583	21910
FBgn0037186_FBpp0312455	22057
FBgn0052808_FBpp0070282	3679
FBgn0026077_FBpp0078268	14931
FBgn0032949_FBpp0085251	3866
FBgn0030262_FBpp0312036	20646
FBgn0053160_FBpp0072964	25956
FBgn0052750_FBpp0070846	10860
FBgn0032790_FBpp0080823	2777
FBgn0263112_FBpp0298329	16821
FBgn0000560_FBpp0078092	4081
FBgn0259966_FBpp0289553	14394
FBgn0030898_FBpp0074363	23197
FBgn0266432_FBpp0310794	20892
FBgn0002526_FBpp0076722	7333.1
FBgn0053333_FBpp0082882	5485
FBgn0026754_FBpp0086224	24685.2
FBgn0011570_FBpp0304020	22624
FBgn0020637_FBpp0076767	16793.1
FBgn0028880_FBpp0290071	18521
FBgn0037540_FBpp0081282	13710
FBgn0053243_FBpp0289369	6269
FBgn0004620_FBpp0078739	11626.2
FBgn0026320_FBpp0075373	6906
FBgn0014466_FBpp0071149	2186
FBgn0050390_FBpp0309689	10294
FBgn0039128_FBpp0083881	24231
FBgn0025838_FBpp0070481	6495
FBgn0021818_FBpp0309189	2720
FBgn0008635_FBpp0074348	7097
FBgn0003375_FBpp0082902	2646
FBgn0037489_FBpp0081117	715
FBgn0039296_FBpp0084244	4451
FBgn0051201_FBpp0110134	11626.1.1.1
FBgn0023534_FBpp0070079	19810
FBgn0030406_FBpp0073490	8572
FBgn0031016_FBpp0301163	5853
FBgn0042127_FBpp0079899	3317
FBgn0030615_FBpp0073845	7027.1
FBgn0043796_FBpp0070886	17862
FBgn0065108_FBpp0100163	20616
FBgn0034540_FBpp0309591	1258
FBgn0035203_FBpp0072560	15471
FBgn0030572_FBpp0073762	9979
FBgn0037490_FBpp0081095	25870
FBgn0035767_FBpp0076591	20202
FBgn0034350_FBpp0085873	2005
FBgn0000964_FBpp0302925	3819
FBgn0036837_FBpp0074812	10788
FBgn0035933_FBpp0076309	12461
FBgn0037741_FBpp0081644	25989
FBgn0030103_FBpp0071242	24443
FBgn0053548_FBpp0070406	20946
FBgn0035856_FBpp0076420	2496
FBgn0027553_FBpp0071034	9601
FBgn0027616_FBpp0072940	6223
FBgn0259962_FBpp0289534	24585
FBgn0037760_FBpp0081633	24941
FBgn0037853_FBpp0081808	5714.1.1
FBgn0022724_FBpp0074288	2761
FBgn0051807_FBpp0080497	10108
FBgn0036305_FBpp0075653	13471
FBgn0262889_FBpp0297406	22212
FBgn0045474_FBpp0077939	11681
FBgn0044812_FBpp0083379	13577
FBgn0037613_FBpp0081430	24887
FBgn0052856_FBpp0082693	15607
FBgn0036814_FBpp0074851	16882
FBgn0032785_FBpp0080778	5404
FBgn0050443_FBpp0085444	7471
FBgn0037985_FBpp0082012	17481
FBgn0053852_FBpp0091098	6330.1.1
FBgn0031747_FBpp0078785	1904.1
FBgn0027786_FBpp0293997	11913
FBgn0028402_FBpp0077946	74
FBgn0050446_FBpp0085475	1705
FBgn0000274_FBpp0085089	24749.2.2.2.2
FBgn0000210_FBpp0303432	22997
FBgn0038582_FBpp0082983	17861
FBgn0262875_FBpp0297392	22285
FBgn0029899_FBpp0308550	23514
FBgn0050195_FBpp0071842	1714
FBgn0020617_FBpp0309625	22876
FBgn0029176_FBpp0291632	23220
FBgn0038455_FBpp0082799	835
FBgn0086378_FBpp0291024	9064
FBgn0051081_FBpp0084405	655
FBgn0038716_FBpp0083191	18739
FBgn0037298_FBpp0078472	14111
FBgn0267411_FBpp0312347	18738
FBgn0083979_FBpp0112397	17564.2
FBgn0042119_FBpp0311912	12594
FBgn0024980_FBpp0070471	23740.1
FBgn0023506_FBpp0071145	2472
FBgn0039010_FBpp0083723	21550
FBgn0263873_FBpp0302887	11046.1
FBgn0028947_FBpp0080312	22205.1
FBgn0034133_FBpp0086272	27260
FBgn0029993_FBpp0071062	24609
FBgn0261383_FBpp0304673	19791
FBgn0035719_FBpp0305291	5102
FBgn0024182_FBpp0099977	2530
FBgn0015376_FBpp0077230	5126
FBgn0014391_FBpp0073963	15825
FBgn0035197_FBpp0099861	2834
FBgn0034459_FBpp0290053	27193
FBgn0031952_FBpp0079115	1975
FBgn0001104_FBpp0076643	26028
FBgn0028554_FBpp0078996	25234.1
FBgn0035421_FBpp0072907	19275
FBgn0050488_FBpp0297539	19252
FBgn0029936_FBpp0303740	26462
FBgn0034033_FBpp0086482	4502
FBgn0067312_FBpp0080982	20431
FBgn0039787_FBpp0085026	15497
FBgn0043010_FBpp0086876	11346
FBgn0035382_FBpp0072847	6596
FBgn0015524_FBpp0309637	11379
FBgn0030959_FBpp0074431	12499
FBgn0036881_FBpp0304994	6834
FBgn0028665_FBpp0070584	16555
FBgn0051363_FBpp0081930	26809
FBgn0031673_FBpp0291121	26657
FBgn0083981_FBpp0303587	5638
FBgn0053189_FBpp0081422	5545
FBgn0031216_FBpp0077762	5969
FBgn0035422_FBpp0297522	20295
FBgn0260467_FBpp0083609	2269
FBgn0035076_FBpp0072325	10805
FBgn0039679_FBpp0084817	13467
FBgn0267045_FBpp0311899	9814
FBgn0032404_FBpp0312091	19939
FBgn0004167_FBpp0289294	13522.1.1.1
FBgn0261995_FBpp0292832	26466
FBgn0034978_FBpp0072161	19212
FBgn0050008_FBpp0087468	8939.1.1
FBgn0050463_FBpp0112292	16606.1
FBgn0031045_FBpp0074511	43
FBgn0003961_FBpp0079109	2357
FBgn0029867_FBpp0070870	333
FBgn0010303_FBpp0073578	9401.1
FBgn0259222_FBpp0311440	16201
FBgn0036952_FBpp0074623	12047
FBgn0028836_FBpp0087821	26064
FBgn0259202_FBpp0288967	2187
FBgn0033594_FBpp0087209	27065
FBgn0259722_FBpp0289254	21271
FBgn0036977_FBpp0300878	25523
FBgn0033816_FBpp0086872	9394
FBgn0033980_FBpp0289404	26436
FBgn0032381_FBpp0079859	19224.1
FBgn0021979_FBpp0309880	10332
FBgn0063491_FBpp0085858	6183
FBgn0035858_FBpp0076442	2496
FBgn0266526_FBpp0310918	3468
FBgn0035518_FBpp0073100	8166
FBgn0033851_FBpp0086794	9207
FBgn0053155_FBpp0099877	15635
FBgn0052850_FBpp0088192	8250
FBgn0029539_FBpp0070159	2477
FBgn0261267_FBpp0291432	17720
FBgn0005564_FBpp0111766	22642
FBgn0035207_FBpp0302692	24412
FBgn0000352_FBpp0307854	21469
FBgn0032471_FBpp0080012	19116
FBgn0051687_FBpp0291434	23681
FBgn0039829_FBpp0085137	14524.2
FBgn0036733_FBpp0074971	4274
FBgn0267104_FBpp0312015	15142
FBgn0052506_FBpp0309347	6309.1
FBgn0033900_FBpp0086706	6233
FBgn0034999_FBpp0072175	10480
FBgn0032693_FBpp0080627	4693
FBgn0033732_FBpp0087036	18894
FBgn0263023_FBpp0297758	15428
FBgn0028408_FBpp0111843	25479
FBgn0033869_FBpp0086756	14376
FBgn0032774_FBpp0080762	25792
FBgn0266050_FBpp0310029	23960
FBgn0262647_FBpp0310208	1612
FBgn0010825_FBpp0305263	4691
FBgn0086447_FBpp0307611	14839
FBgn0034925_FBpp0072129	4781
FBgn0029512_FBpp0082065	12609
FBgn0039130_FBpp0083882	2968
FBgn0035064_FBpp0072334	26280
FBgn0014411_FBpp0070298	17669
FBgn0034684_FBpp0071717	5145
FBgn0024956_FBpp0087350	12731
FBgn0031453_FBpp0307124	25568
FBgn0045866_FBpp0084133	14943.1
FBgn0031054_FBpp0310565	3280
FBgn0039113_FBpp0083855	21743
FBgn0035604_FBpp0076857	125
FBgn0046692_FBpp0300967	318.2
FBgn0034352_FBpp0085901	8494
FBgn0052706_FBpp0071224	1566
FBgn0260459_FBpp0075592	965
FBgn0037020_FBpp0077909	24808
FBgn0027498_FBpp0304657	4887
FBgn0035111_FBpp0072388	9177
FBgn0029170_FBpp0084471	7468
FBgn0037197_FBpp0078199	14598
FBgn0263399_FBpp0301129	14149
FBgn0052282_FBpp0072925	16893
FBgn0041239_FBpp0071644	11853
FBgn0027504_FBpp0089096	21475
FBgn0052564_FBpp0074164	25238
FBgn0037240_FBpp0078557	15045
FBgn0051759_FBpp0288679	17743
FBgn0031746_FBpp0309553	6168
FBgn0031256_FBpp0077720	3551
FBgn0035316_FBpp0072789	9882
FBgn0259721_FBpp0289253	9740
FBgn0028663_FBpp0078025	20495
FBgn0020277_FBpp0290704	19664.1
FBgn0052442_FBpp0088739	1042
FBgn0042103_FBpp0081272	5714.2
FBgn0259185_FBpp0288947	6862
FBgn0052333_FBpp0304247	2208
FBgn0000097_FBpp0303510	15520
FBgn0031592_FBpp0077165	17402
FBgn0001276_FBpp0087251	7168
FBgn0261289_FBpp0311291	20431
FBgn0034552_FBpp0071489	17024
FBgn0032624_FBpp0312176	16469
FBgn0260237_FBpp0289871	10707
FBgn0015229_FBpp0083555	26191
FBgn0030952_FBpp0074376	13892
FBgn0260758_FBpp0290470	16857
FBgn0262117_FBpp0110478	14059
FBgn0263132_FBpp0298358	4119
FBgn0034402_FBpp0085801	24842
FBgn0031782_FBpp0312024	18560
FBgn0263993_FBpp0303300	16651
FBgn0051788_FBpp0080609	8734
FBgn0085472_FBpp0111659	19629
FBgn0041180_FBpp0303747	4938
FBgn0035648_FBpp0303953	25390
FBgn0262484_FBpp0293369	13522.1.1.1
FBgn0003130_FBpp0086446	6998
FBgn0011656_FBpp0303551	6659
FBgn0032843_FBpp0310393	4760
FBgn0029965_FBpp0307900	26896.2
FBgn0086558_FBpp0070894	20289.1.2
FBgn0038033_FBpp0099966	428.1.1
FBgn0087005_FBpp0078467	11440
FBgn0034323_FBpp0085938	5943
FBgn0034643_FBpp0303261	9540
FBgn0037440_FBpp0081231	19116
FBgn0051755_FBpp0300444	18638
FBgn0086675_FBpp0112400	5843
FBgn0041087_FBpp0087590	19789
FBgn0028394_FBpp0305609	4315
FBgn0261609_FBpp0074075	26626
FBgn0030974_FBpp0074423	20398
FBgn0039728_FBpp0084911	7762
FBgn0267046_FBpp0311898	18937
FBgn0039507_FBpp0297117	21766
FBgn0034165_FBpp0086194	16872
FBgn0034411_FBpp0291656	16718
FBgn0051104_FBpp0084200	11848
FBgn0085400_FBpp0303272	13859
FBgn0004425_FBpp0307718	14504
FBgn0036941_FBpp0074634	27444
FBgn0015801_FBpp0072332	1397
FBgn0038857_FBpp0083435	14792
FBgn0035065_FBpp0072282	22432
FBgn0004359_FBpp0084437	21151
FBgn0031894_FBpp0309571	15356
FBgn0261562_FBpp0291870	26780
FBgn0037165_FBpp0078157	5162
FBgn0030955_FBpp0074402	9646
FBgn0033628_FBpp0293440	10726
FBgn0267326_FBpp0079102	667
FBgn0052651_FBpp0073505	15681
FBgn0260986_FBpp0308660	1351
FBgn0031935_FBpp0291680	27141
FBgn0033302_FBpp0311646	26436
FBgn0039909_FBpp0088174	8100
FBgn0039780_FBpp0085050	19781
FBgn0034788_FBpp0071810	1072.2
FBgn0050362_FBpp0087847	24873
FBgn0027111_FBpp0302564	8035
FBgn0040651_FBpp0077020	25768
FBgn0042641_FBpp0289098	8642
FBgn0044324_FBpp0078220	24800
FBgn0036569_FBpp0291534	24324
FBgn0033362_FBpp0290411	889.2
FBgn0034095_FBpp0086275	7066
FBgn0028504_FBpp0072829	26796
FBgn0034282_FBpp0112004	21302
FBgn0050414_FBpp0309892	17614
FBgn0028572_FBpp0078651	10484
FBgn0024989_FBpp0070067	10103
FBgn0033232_FBpp0087963	12888
FBgn0262842_FBpp0297221	5450
FBgn0259187_FBpp0291494	6862
FBgn0015789_FBpp0077029	20092
FBgn0034179_FBpp0086120	10682
FBgn0031950_FBpp0310049	536
FBgn0031302_FBpp0077620	26621
FBgn0034142_FBpp0086266	428.1.2.2.1
FBgn0000212_FBpp0303193	24405
FBgn0010213_FBpp0311603	8969
FBgn0262730_FBpp0308754	17167
FBgn0036696_FBpp0075046	10663
FBgn0045852_FBpp0304333	4996
FBgn0085219_FBpp0111298	23752
FBgn0036271_FBpp0075743	8378
FBgn0038506_FBpp0082879	26681
FBgn0028531_FBpp0310267	10817
FBgn0014022_FBpp0081540	12858
FBgn0265725_FBpp0309510	18674
FBgn0040648_FBpp0076933	25422
FBgn0262955_FBpp0310926	17037
FBgn0025391_FBpp0291385	18759
FBgn0036897_FBpp0304246	14791
FBgn0033234_FBpp0087925	12059
FBgn0033791_FBpp0086907	10093
FBgn0004396_FBpp0075311	9161
FBgn0026250_FBpp0310418	17910
FBgn0052240_FBpp0073192	21741
FBgn0039319_FBpp0084203	11848
FBgn0033138_FBpp0088129	17929
FBgn0085332_FBpp0111412	14321
FBgn0262475_FBpp0304532	11938
FBgn0265595_FBpp0309294	9977
FBgn0036597_FBpp0075226	17869
FBgn0051361_FBpp0308703	13762
FBgn0023529_FBpp0070395	3605
FBgn0036106_FBpp0312162	15453
FBgn0037609_FBpp0081434	14351
FBgn0034935_FBpp0072118	3652
FBgn0085362_FBpp0312534	19099
FBgn0051709_FBpp0312106	1028
FBgn0016792_FBpp0081564	18198
FBgn0034582_FBpp0071471	4119
FBgn0030261_FBpp0312042	3820
FBgn0028974_FBpp0074178	11769
FBgn0013678_FBpp0100186	7508
FBgn0024887_FBpp0077839	10526
FBgn0026402_FBpp0086206	1300
FBgn0037105_FBpp0078120	7529
FBgn0034568_FBpp0271904	24819.1.1
FBgn0000036_FBpp0303342	17638
FBgn0039972_FBpp0297346	17686
FBgn0040571_FBpp0290034	6771
FBgn0031940_FBpp0079122	26491
FBgn0260659_FBpp0290326	21744
FBgn0031081_FBpp0300206	13570.1
FBgn0034194_FBpp0086135	16266.1.1
FBgn0038797_FBpp0083299	13232
FBgn0036896_FBpp0074733	12042.1
FBgn0029662_FBpp0070504	12183
FBgn0085192_FBpp0111269	24097
FBgn0038431_FBpp0110070	21390
FBgn0259742_FBpp0289236	5038
FBgn0041781_FBpp0302981	16677
FBgn0261822_FBpp0079196	4508
FBgn0033479_FBpp0087517	16341
FBgn0052243_FBpp0073178	6307
FBgn0033186_FBpp0088034	10924
FBgn0004882_FBpp0306565	7241
FBgn0037652_FBpp0081443	15095
FBgn0029887_FBpp0070951	27096
FBgn0029082_FBpp0311546	25194.1
FBgn0038244_FBpp0082437	7469
FBgn0039634_FBpp0084785	9160
FBgn0040360_FBpp0070193	3423
FBgn0263608_FBpp0075215	4166
FBgn0052713_FBpp0071186	22424
FBgn0005590_FBpp0310402	15574
FBgn0264714_FBpp0306161	18866
FBgn0035601_FBpp0311276	446
FBgn0030832_FBpp0271729	26465
FBgn0051601_FBpp0300802	18277
FBgn0262732_FBpp0303170	24520
FBgn0053885_FBpp0091130	6330.1.2
FBgn0032031_FBpp0079327	12859
FBgn0011660_FBpp0086520	7067
FBgn0045476_FBpp0099916	17437.1.1
FBgn0037535_FBpp0307211	13942
FBgn0034315_FBpp0085950	25707
FBgn0266369_FBpp0080968	15321
FBgn0030369_FBpp0073460	7027.2
FBgn0053199_FBpp0087769	6079
FBgn0263852_FBpp0079324	4128
FBgn0010342_FBpp0087613	6861
FBgn0051682_FBpp0077484	2751
FBgn0038207_FBpp0082369	25875
FBgn0032492_FBpp0080028	24408
FBgn0261624_FBpp0292096	2373
FBgn0037757_FBpp0081619	9555
FBgn0085222_FBpp0111301	25744
FBgn0038730_FBpp0083209	17024
FBgn0030581_FBpp0294031	23474
FBgn0037912_FBpp0099892	20395.2
FBgn0034094_FBpp0086274	19199
FBgn0262856_FBpp0301886	4331
FBgn0034251_FBpp0086012	10990
FBgn0262579_FBpp0293535	11314
FBgn0036449_FBpp0289427	13408
FBgn0015828_FBpp0075839	16524
FBgn0032796_FBpp0302998	6656
FBgn0002645_FBpp0085235	18646
FBgn0037235_FBpp0078549	7593
FBgn0051109_FBpp0084166	3432
FBgn0051611_FBpp0085280	6330.1.1
FBgn0259989_FBpp0312136	3248
FBgn0034985_FBpp0310078	6920
FBgn0002441_FBpp0084545	5210
FBgn0038285_FBpp0082501	24932
FBgn0042710_FBpp0084383	18605
FBgn0040279_FBpp0078255	27452
FBgn0053978_FBpp0300571	23610
FBgn0086367_FBpp0071270	24865
FBgn0030395_FBpp0073500	26652
FBgn0039251_FBpp0307940	8886
FBgn0261113_FBpp0083114	2310
FBgn0051658_FBpp0077673	17083
FBgn0039358_FBpp0112201	23432
FBgn0020545_FBpp0077681	21222
FBgn0014949_FBpp0083671	2295
FBgn0031711_FBpp0309927	23686
FBgn0030258_FBpp0312029	6517
FBgn0085324_FBpp0111404	18095
FBgn0035592_FBpp0076884	16510
FBgn0000477_FBpp0082962	24936
FBgn0052141_FBpp0075477	3389
FBgn0031837_FBpp0111939	13522.1.2.1.1.1.2
FBgn0040467_FBpp0305659	26008
FBgn0034602_FBpp0071509	22525
FBgn0000022_FBpp0070071	3018
FBgn0051036_FBpp0084867	4068
FBgn0037141_FBpp0078142	23000
FBgn0033373_FBpp0301831	3920
FBgn0038755_FBpp0307227	23504
FBgn0035144_FBpp0072462	26289
FBgn0035699_FBpp0076715	24173
FBgn0086782_FBpp0074571	10905
FBgn0039609_FBpp0084697	10062
FBgn0039462_FBpp0084439	24644
FBgn0038535_FBpp0088433	14278
FBgn0031196_FBpp0077055	5789
FBgn0032677_FBpp0311683	14852
FBgn0015583_FBpp0079321	23810
FBgn0001332_FBpp0086621	457
FBgn0267350_FBpp0303977	20820
FBgn0038507_FBpp0082880	20328
FBgn0039994_FBpp0311259	10048
FBgn0035478_FBpp0073021	5295
FBgn0031814_FBpp0302983	4933
FBgn0086265_FBpp0305429	8782
FBgn0000524_FBpp0070876	4612
FBgn0053258_FBpp0312369	13600
FBgn0031074_FBpp0074575	18580.1
FBgn0036382_FBpp0075496	6465
FBgn0053881_FBpp0091126	6330.1.1
FBgn0035593_FBpp0303184	5775
FBgn0028688_FBpp0083687	26569
FBgn0052407_FBpp0076740	4917
FBgn0003165_FBpp0081471	23461.2
FBgn0085249_FBpp0111328	18207
FBgn0052650_FBpp0073531	21968
FBgn0052412_FBpp0076788	356.1
FBgn0033292_FBpp0087839	7027.1
FBgn0262896_FBpp0297415	19516
FBgn0001233_FBpp0072904	14084
FBgn0034129_FBpp0086303	5027
FBgn0033155_FBpp0088092	22252
FBgn0050054_FBpp0291583	27332
FBgn0030204_FBpp0071396	6500
FBgn0036335_FBpp0075631	4121
FBgn0039140_FBpp0302814	7647
FBgn0039210_FBpp0084051	26864
FBgn0031573_FBpp0077204	22585
FBgn0016984_FBpp0310605	11130
FBgn0261998_FBpp0300324	18813.1
FBgn0039795_FBpp0085060	15537
FBgn0031420_FBpp0303854	4388
FBgn0043842_FBpp0288749	23680
FBgn0259967_FBpp0311606	14269
FBgn0031317_FBpp0077644	7267
FBgn0037022_FBpp0077934	13294
FBgn0265469_FBpp0308958	531
FBgn0029825_FBpp0309798	22262
FBgn0038610_FBpp0310903	19393
FBgn0030847_FBpp0307237	2457
FBgn0030664_FBpp0073867	23555
FBgn0040493_FBpp0310520	17977
FBgn0038173_FBpp0082289	7288
FBgn0039585_FBpp0084659	24031.2
FBgn0265575_FBpp0309178	8179.1
FBgn0031231_FBpp0077783	24509
FBgn0039955_FBpp0112713	2069
FBgn0032117_FBpp0312203	19825
FBgn0020386_FBpp0305420	2162
FBgn0033226_FBpp0311746	8427
FBgn0015391_FBpp0080489	13983
FBgn0037120_FBpp0078112	5847
FBgn0031773_FBpp0078846	10717
FBgn0050277_FBpp0071692	24397.1
FBgn0040363_FBpp0070241	23835
FBgn0051199_FBpp0083338	5828
FBgn0050058_FBpp0312130	30
FBgn0039530_FBpp0307232	22958
FBgn0031233_FBpp0304616	11467
FBgn0035372_FBpp0072885	26713
FBgn0034743_FBpp0071766	20906
FBgn0033588_FBpp0087207	13830
FBgn0034937_FBpp0072055	9512
FBgn0032805_FBpp0080814	17124
FBgn0032813_FBpp0080803	20474
FBgn0267002_FBpp0086227	15481
FBgn0036769_FBpp0074920	21105
FBgn0036808_FBpp0306183	22339
FBgn0036362_FBpp0089010	17204
FBgn0030578_FBpp0073753	23932
FBgn0030120_FBpp0071263	6958
FBgn0053907_FBpp0091152	6330.1.1
FBgn0032178_FBpp0079528	13380.1
FBgn0035674_FBpp0076773	1347
FBgn0000227_FBpp0077114	24360
FBgn0030224_FBpp0071433	23369
FBgn0029679_FBpp0070578	8669
FBgn0036665_FBpp0297080	3035
FBgn0031607_FBpp0077144	14033
FBgn0051950_FBpp0077315	24927
FBgn0051418_FBpp0082873	8337
FBgn0022702_FBpp0306200	11700
FBgn0030838_FBpp0074201	12187
FBgn0035358_FBpp0072826	25145
FBgn0034710_FBpp0071696	4501.1.1.1
FBgn0029552_FBpp0070167	7371
FBgn0024732_FBpp0303479	13906
FBgn0031320_FBpp0077643	13033
FBgn0264712_FBpp0301220	254
FBgn0032609_FBpp0080485	8597
FBgn0039405_FBpp0084347	5607
FBgn0010317_FBpp0072987	24753
FBgn0025457_FBpp0308293	9175
FBgn0032361_FBpp0079833	14825
FBgn0262547_FBpp0293427	14631
FBgn0031476_FBpp0077313	14367
FBgn0030973_FBpp0074418	16810
FBgn0052117_FBpp0075637	25301
FBgn0267690_FBpp0312502	20020
FBgn0029696_FBpp0070632	19711
FBgn0052939_FBpp0081563	27238
FBgn0053882_FBpp0091127	6330.1.1
FBgn0039058_FBpp0083793	21219
FBgn0034128_FBpp0111998	1904.2
FBgn0053838_FBpp0091084	1587.1.1.1
FBgn0032202_FBpp0088679	17005
FBgn0038723_FBpp0083213	23122
FBgn0031756_FBpp0078867	22225
FBgn0035147_FBpp0297771	14230
FBgn0053191_FBpp0081423	16431
FBgn0041210_FBpp0305523	673
FBgn0027335_FBpp0074387	7743
FBgn0085343_FBpp0111424	3994
FBgn0015288_FBpp0070143	23125
FBgn0038486_FBpp0082848	19116
FBgn0038470_FBpp0293659	23864
FBgn0050083_FBpp0289610	17614
FBgn0040104_FBpp0077228	10766
FBgn0035988_FBpp0076213	17109
FBgn0030746_FBpp0306160	9251
FBgn0015714_FBpp0086581	26436
FBgn0027873_FBpp0084726	22858
FBgn0037086_FBpp0078047	138
FBgn0035572_FBpp0073203	26345
FBgn0036588_FBpp0075219	9710
FBgn0037424_FBpp0078256	7577
FBgn0053927_FBpp0091165	26759
FBgn0036500_FBpp0075302	22513
FBgn0264881_FBpp0306869	14949
FBgn0259720_FBpp0310827	25949
FBgn0267650_FBpp0312469	15417.1
FBgn0034546_FBpp0085553	963
