desc	ogs	musDom	gloMor	droMel	droYak	droAna	droPse	droWil	droMoj	droVir	anoGam	anoDar	anoSte	aedAeg	culQui
none	4202	0	1	1	1	1	0	1	1	0	0	0	0	1	1
none	4206	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4216.1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	4216.2	1	0	1	1	1	1	1	1	1	1	1	1	2	1
none	4224	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4228	1	3	1	1	1	1	2	1	1	1	2	1	1	1
none	4229	1	1	1	1	1	1	1	1	1	1	0	1	1	2
none	4237	0	0	0	0	0	0	1	0	0	1	0	1	1	1
none	4238	1	0	0	0	0	0	0	0	0	0	0	0	0	2
none	4243	2	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4245	1	1	1	1	1	1	1	1	1	1	1	0	1	1
none	425	1	1	1	1	0	1	1	1	1	0	0	1	1	2
none	4254	0	1	1	1	0	1	1	1	1	1	1	1	1	1
none	4255	9	3	4	3	4	3	5	8	4	1	1	1	1	2
none	4256	1	0	1	1	1	1	2	1	1	1	1	1	1	1
none	4259	1	2	1	1	1	1	1	1	1	1	1	1	2	0
none	4261	1	1	1	1	1	1	1	2	1	1	0	1	1	1
none	4265	0	0	1	1	1	1	1	1	1	1	0	0	0	1
none	4270	4	3	1	1	1	1	1	1	1	2	1	1	2	3
none	4274	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4279	1	2	2	2	2	3	2	2	2	1	1	1	1	9
none	428.1.1	4	2	7	7	7	7	6	3	9	4	4	2	5	5
none	428.1.2.1.1.1	2	1	1	1	3	3	3	3	2	1	1	1	1	1
none	428.1.2.1.1.2	1	2	1	1	1	2	1	1	1	1	1	1	1	2
none	428.1.2.1.2	1	1	0	0	0	0	0	0	0	0	1	0	0	1
none	428.1.2.2.1	1	1	1	1	1	1	1	1	1	1	2	1	1	0
none	428.1.2.2.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	428.2	1	1	1	1	1	1	1	1	1	3	3	3	8	7
none	4283	1	1	1	1	1	1	2	1	1	1	1	0	1	1
none	4288	0	0	0	1	1	1	1	1	1	0	0	1	0	1
none	4289	1	1	2	2	2	2	2	2	2	1	1	1	1	1
none	429	1	1	5	5	5	3	3	2	3	1	1	1	3	2
none	4294	1	2	1	1	1	1	1	1	1	2	1	1	2	1
none	4297	1	1	1	2	1	2	1	1	1	1	1	2	1	1
none	4299.1.1	15	4	15	15	18	14	17	16	15	8	9	8	10	10
none	4299.1.2	3	1	0	0	0	0	0	0	0	2	1	2	5	8
none	4299.2	2	2	2	2	2	1	3	3	2	4	3	2	5	3
none	430	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	4300	1	1	1	0	1	1	1	1	1	1	1	1	1	2
none	4304	0	0	0	2	1	1	0	0	0	1	0	0	0	0
none	4307	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4315	1	1	1	1	1	1	1	2	1	1	1	1	1	1
none	4318	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4320	0	0	0	1	1	1	1	1	1	1	1	1	1	1
none	4324	2	2	2	2	2	2	2	2	2	1	1	1	2	1
none	433	1	1	1	0	1	1	1	2	2	1	1	1	0	1
none	4332	0	0	0	0	0	1	0	0	0	1	0	1	5	4
none	4335	4	1	2	2	2	2	3	2	2	1	0	0	0	0
none	4339	2	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4341	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	4345	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4346	1	1	1	1	1	1	1	1	1	0	0	0	1	1
none	4348	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4357	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	436	1	0	1	0	1	0	1	1	1	1	1	1	1	1
none	4360	1	1	1	1	1	1	1	1	1	1	2	1	1	1
none	4363	1	1	1	1	1	2	1	1	1	2	1	1	1	1
none	4367	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4368	1	1	1	1	1	1	1	1	1	2	2	2	3	2
none	4379	3	0	0	0	0	0	0	0	0	0	1	0	0	0
none	4381	1	4	1	1	1	1	1	1	1	1	1	1	1	1
none	4390	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4391	1	1	1	1	1	2	1	1	1	1	1	1	1	10
none	4393	0	1	0	0	0	0	0	0	0	1	0	1	1	1
none	440	1	0	1	1	1	1	1	1	1	1	0	1	1	1
none	4400	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	4401	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	4404	3	1	1	1	1	1	1	1	1	1	0	2	1	4
none	4407	2	1	1	1	2	1	1	1	2	1	1	1	1	1
none	4409	1	1	1	1	1	1	1	2	1	1	1	1	1	1
none	4411	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4413	0	1	0	0	0	0	0	0	0	0	0	0	0	1
none	4416	1	1	0	0	0	0	0	0	0	1	1	1	1	1
none	442	2	0	1	1	1	1	1	1	1	1	1	0	1	2
none	4421	1	1	1	1	1	1	1	1	1	2	1	1	1	1
none	4425	0	1	0	1	1	0	0	0	1	0	0	1	0	0
none	4427	1	1	1	1	1	1	1	1	1	1	1	2	1	2
none	4436	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	4437	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4439	2	0	1	1	1	1	1	1	1	1	1	1	1	1
none	444	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4441	1	1	1	1	1	1	1	1	1	1	0	1	3	1
none	4451	1	1	1	1	1	1	1	1	1	1	0	1	2	1
none	4461	0	0	0	1	1	1	1	1	1	0	0	1	0	0
none	4469	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4471.1	1	0	1	1	1	1	1	1	1	1	1	2	0	1
none	4471.2	1	1	1	1	1	1	1	1	1	1	0	2	1	2
none	4472	1	1	1	1	1	3	1	1	1	1	1	1	1	1
none	4474	1	2	2	2	2	1	3	2	2	1	1	1	1	1
none	4475	1	1	1	1	1	1	1	1	1	0	1	0	0	0
none	4476	1	1	1	1	1	1	1	3	1	1	1	1	1	1
none	4480	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4486	1	1	1	1	1	1	1	1	1	1	1	2	1	2
none	4489	1	1	1	1	2	1	1	1	1	1	1	1	1	1
none	4491	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4496	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	4497	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	4501.1.1.1	8	1	5	6	4	4	4	4	4	4	2	2	3	2
none	4501.1.1.2	1	0	1	1	1	1	1	1	1	1	1	1	1	0
none	4501.1.2	3	1	2	2	2	2	2	2	2	2	1	1	3	2
none	4501.2	5	1	2	2	3	2	2	2	2	2	2	1	4	3
none	4502	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4506	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	4507	0	1	1	1	1	1	0	1	1	1	1	1	1	1
none	4508	1	1	1	1	0	0	0	0	1	1	1	1	1	1
none	4511	1	0	0	0	0	0	0	0	0	1	1	0	0	1
none	4513	2	1	1	1	1	1	1	1	1	1	2	2	1	3
none	4514	1	1	0	0	0	0	0	0	0	1	0	1	1	1
none	4516	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4517	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	4518	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	4520	1	2	1	1	1	1	2	1	1	1	1	1	1	1
none	4525.1	0	1	0	0	0	0	0	0	0	1	1	1	1	22
none	4525.2	1	1	1	1	1	1	3	1	2	0	0	0	1	1
none	4526	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	4528	1	1	1	1	1	0	1	1	1	1	1	1	1	1
none	4529	1	1	1	1	1	1	1	1	1	1	2	1	1	1
none	453	1	4	2	2	2	3	2	2	2	2	2	1	1	1
none	4530	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4532	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4538	1	1	1	1	1	1	1	1	1	1	1	1	1	0
none	4541	1	4	1	1	1	1	1	1	1	2	1	1	1	1
none	4542	1	0	1	1	1	1	1	1	1	0	0	0	1	3
none	4550	1	1	1	1	1	1	1	1	1	1	1	2	1	1
none	4556	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	4561	1	1	1	1	3	1	1	1	2	3	1	1	1	1
none	4562	0	0	0	0	1	0	1	1	1	0	0	1	0	2
none	4565	1	2	1	1	1	1	1	1	1	1	1	1	1	3
none	4568	1	1	1	1	1	1	1	1	1	1	0	1	2	2
none	4569	1	1	1	1	1	1	1	1	1	1	0	0	1	1
none	457	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4571.1	2	0	0	2	2	2	1	2	2	0	1	1	0	0
none	4571.2	1	1	1	1	0	0	1	0	0	1	0	0	1	0
none	4572	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4573	1	1	1	1	1	1	1	1	1	0	0	0	0	1
none	4577	1	1	1	1	1	1	1	1	1	1	1	1	1	18
none	4581	1	3	1	1	1	1	1	1	1	1	0	2	1	1
none	4582	2	1	1	1	1	1	1	1	1	1	3	2	0	2
none	4586	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4589	1	0	1	1	1	2	2	1	1	2	0	1	2	1
none	4592	1	0	1	1	1	1	1	1	1	1	0	1	0	1
none	4594	1	1	0	0	0	0	1	1	1	1	1	1	1	1
none	460	1	2	1	1	1	1	1	1	1	1	1	1	1	2
none	4601	1	1	1	1	1	1	1	1	1	1	1	2	2	3
none	4602	1	1	1	1	1	1	1	1	1	1	1	0	1	2
none	4603	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4605	0	1	0	0	0	0	0	0	0	0	0	1	0	1
none	4608	1	1	1	1	0	1	1	1	1	1	1	0	1	4
none	461	0	1	0	0	0	0	1	0	1	1	1	0	1	2
none	4612	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	4614	1	0	1	1	1	1	1	1	1	4	1	1	1	1
none	4615	1	1	1	1	1	1	1	1	1	1	0	1	0	0
none	4619	4	2	1	1	1	1	1	2	1	1	2	1	1	2
none	4620	2	1	1	1	2	1	1	3	1	1	1	2	1	1
none	4625	1	0	1	1	1	1	1	1	1	1	1	1	2	1
none	463	0	1	1	1	1	1	1	1	1	1	1	1	2	1
none	4630	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4635	1	1	1	1	1	1	1	1	1	1	1	1	1	3
none	4636	1	0	1	1	1	1	1	1	1	1	1	1	2	5
none	4637	1	2	1	1	1	1	2	1	1	1	1	1	1	2
none	4647	1	1	1	1	1	1	1	1	2	1	1	1	1	1
none	4649	0	1	0	0	0	0	0	0	0	0	0	0	0	1
none	4650	1	1	1	2	1	1	1	1	1	2	0	1	2	4
none	4651	1	3	1	1	1	1	1	1	2	1	1	1	1	1
none	4653	1	1	1	1	1	1	1	1	1	1	1	1	1	12
none	4655	1	1	1	1	1	1	1	1	1	1	2	1	2	2
none	4656.1	1	2	1	1	1	1	1	1	1	0	1	0	1	0
none	4656.2.1.1	1	0	1	2	1	1	1	1	1	1	1	1	1	2
none	4656.2.1.2	1	1	1	1	1	1	1	1	1	2	1	1	1	1
none	4656.2.2	2	1	1	1	1	1	1	2	2	2	3	4	3	2
none	4657	1	1	1	1	1	1	1	1	1	1	1	1	2	2
none	4658	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4668	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	4670	1	1	1	1	1	1	1	2	1	1	1	0	1	1
none	4678	1	1	1	1	1	1	1	1	1	0	0	0	1	0
none	468	1	1	1	1	2	1	1	1	1	1	1	1	1	1
none	4681	1	1	1	1	1	1	1	1	1	1	1	0	0	0
none	4684	6	0	0	2	3	2	7	1	1	0	3	15	0	0
none	4685	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	4687	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4688	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4690	1	2	1	1	1	1	2	1	1	1	1	1	1	1
none	4691	1	1	1	1	1	1	1	1	1	1	1	1	0	1
none	4693	2	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4696	1	3	1	1	1	1	1	1	1	1	1	1	1	1
none	4698	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	470	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4706	1	3	1	1	1	1	1	1	1	1	1	1	1	3
none	4709	1	2	2	2	2	3	1	1	1	1	1	1	1	2
none	471	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4722	2	1	1	1	1	1	1	1	1	1	0	1	1	1
none	4724.1	1	2	1	1	1	1	1	1	1	1	1	2	2	1
none	4724.2	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	4726	1	1	1	1	1	1	2	1	2	1	1	0	1	2
none	4728	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	473	2	1	0	0	0	0	0	0	0	0	0	0	6	3
none	4734	1	1	1	1	1	1	1	1	1	2	1	0	1	1
none	4745	2	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4747	2	1	1	2	1	1	1	1	1	1	1	1	1	1
none	4748	1	1	1	1	1	2	1	1	1	1	1	1	1	2
none	4750	1	1	1	1	1	1	1	1	1	1	2	1	1	0
none	4751	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	4753	2	0	1	1	1	2	1	1	1	1	0	1	1	1
none	4755	0	1	0	0	0	0	0	0	0	0	0	0	0	1
none	4756	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	4757	1	1	1	0	0	1	0	0	0	1	0	0	1	15
none	476	1	0	1	1	1	1	1	1	1	1	1	0	1	1
none	4766	1	1	1	1	1	2	1	1	1	1	1	1	2	1
none	4767	1	2	1	1	1	1	1	1	1	2	3	3	2	2
none	477	1	1	1	1	1	1	1	1	1	1	1	2	1	1
none	4774	1	1	1	1	1	1	1	1	1	1	1	2	1	1
none	4781	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4783	3	3	2	2	2	2	2	2	3	1	1	1	1	1
none	479	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	4791	1	1	0	0	0	1	0	1	1	1	1	1	0	0
none	4796	1	1	1	1	1	1	5	1	1	1	1	1	1	2
none	4799	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	4801	1	1	1	1	1	1	1	1	1	1	1	1	2	2
none	4803	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	4804	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4806	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4812	1	1	1	2	1	1	1	1	1	1	1	1	1	1
none	4813	1	0	0	0	0	0	0	0	0	0	1	0	0	0
none	4814	1	2	1	1	1	1	1	2	1	1	1	1	1	1
none	4820	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4827	1	1	1	1	1	1	1	1	2	1	0	0	1	1
none	4831	1	1	1	1	2	1	1	1	1	1	1	1	1	1
none	4835	1	1	1	1	1	1	2	1	1	1	1	1	1	1
none	484	1	2	1	1	1	1	1	1	1	1	1	1	3	2
none	4842	1	1	1	1	1	2	1	1	1	1	1	1	1	2
none	4843	1	4	2	2	2	4	2	1	2	1	0	1	1	2
none	4848	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4849	1	1	1	1	1	1	1	1	1	1	1	0	0	1
none	4851	1	1	1	1	1	1	1	1	2	1	1	1	1	1
none	4852	1	0	1	1	1	1	1	1	1	1	1	1	2	1
none	4853	0	1	0	0	0	0	0	0	0	0	2	1	1	1
none	4856	1	1	1	1	1	1	1	1	1	1	1	0	1	1
none	4858	1	1	1	1	1	1	1	1	1	1	2	1	1	1
none	4860	0	0	0	0	0	0	2	0	0	0	0	0	0	3
none	4862	1	1	1	1	1	0	1	1	1	1	1	1	1	1
none	4865	1	1	1	1	1	1	1	1	1	2	2	1	1	2
none	4866	1	2	1	1	1	1	1	1	1	1	1	0	1	2
none	4875	1	0	1	1	1	1	1	1	2	1	1	1	1	1
none	4876	1	1	1	1	1	3	1	1	1	1	1	1	2	1
none	4882	1	0	1	1	1	2	1	1	1	1	1	1	1	1
none	4883	1	1	1	1	1	1	1	1	1	1	1	0	1	6
none	4886	1	2	1	1	1	1	1	1	2	1	1	1	1	1
none	4887	1	2	1	1	1	5	1	1	1	2	2	2	2	1
none	4889	1	1	1	1	1	1	1	1	1	1	0	1	5	1
none	489	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4892	2	3	1	2	1	1	1	1	1	1	0	0	2	1
none	4896	1	0	0	0	0	0	0	0	0	1	1	1	2	1
none	4897	1	1	1	1	1	1	1	1	1	1	2	1	1	1
none	4901	1	1	1	1	1	1	1	1	1	1	1	2	1	1
none	4907	1	1	1	1	1	1	1	1	1	1	2	1	1	1
none	491	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4911	0	1	0	1	1	1	1	1	1	1	0	1	1	1
none	4912	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	4916	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	4917	1	1	2	2	2	2	2	2	2	1	1	1	1	2
none	4919	1	1	1	1	1	1	2	1	1	2	2	3	2	3
none	4922.1	1	1	1	1	1	1	1	1	1	2	2	2	2	1
none	4922.2	1	1	1	1	1	1	1	1	1	0	0	0	1	0
none	4923.1	1	1	1	1	1	1	1	1	1	1	0	2	0	1
none	4923.2	1	2	0	0	0	0	0	0	0	1	1	1	1	1
none	4927	3	1	1	2	1	2	2	1	1	1	1	0	2	1
none	4928	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	493	3	1	1	1	1	1	1	1	1	2	2	2	2	2
none	493	3	1	1	1	1	1	1	1	1	2	2	2	2	2
none	4933	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4938	21	3	5	5	4	4	3	6	5	12	10	3	7	10
none	4950	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4953	1	2	1	1	1	1	1	1	1	1	2	1	1	1
none	4954	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4957	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4960	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4961	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	4963	0	0	1	1	1	1	2	1	1	1	0	0	0	0
none	4965	0	2	1	1	1	1	1	1	2	0	0	0	0	1
none	4966	2	1	1	1	1	1	1	1	1	1	1	1	2	1
none	4970	1	1	1	1	1	1	2	2	2	1	1	1	1	1
none	4973	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4975	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	4980.1	1	2	1	0	1	1	0	0	0	1	0	0	0	0
none	4980.2	1	0	0	0	0	0	0	0	0	1	1	1	1	1
none	4987	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	4996	1	2	1	1	1	1	1	1	1	1	0	1	1	2
none	5000	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	5004	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	5006	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	5010	1	2	1	1	1	1	1	1	1	0	1	0	0	0
none	5013	1	1	0	0	0	0	0	0	0	1	1	2	1	2
none	5015	0	0	0	2	1	0	0	1	0	0	0	1	1	2
none	5022	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	5024	1	1	1	1	1	1	1	1	1	1	1	0	1	1
none	5025	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	5027	1	0	1	1	1	1	1	1	1	1	1	1	2	1
none	503	1	1	1	1	1	1	2	1	1	1	1	1	1	1
none	5032	1	1	1	1	1	1	1	0	1	1	1	1	1	1
none	5038	1	1	1	1	1	1	1	1	1	0	0	0	1	1
none	5042	1	1	1	1	1	1	1	2	1	1	1	1	1	1
none	5043	1	2	1	1	1	1	2	1	1	1	0	0	0	0
none	5048.1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
none	5048.2	3	2	3	3	3	3	3	3	3	2	2	2	3	4
none	5049	4	1	3	3	3	4	3	4	3	2	2	1	2	2
none	505	1	1	1	1	0	0	1	1	1	1	1	1	1	1
none	5058	1	1	1	1	1	1	2	1	2	5	4	1	1	6
none	506	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	5060	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	5064	0	1	0	1	1	0	1	0	0	1	1	1	1	1
none	5067	1	1	1	1	1	1	1	1	1	1	0	1	2	1
none	5069	1	1	1	1	1	1	0	1	1	1	1	1	1	1
none	5073.1	1	1	1	1	1	1	1	1	1	0	0	0	1	1
none	5073.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	5081	1	1	1	1	1	1	17	1	1	1	1	1	1	1
none	5083	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	5088	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	5090	2	1	1	1	1	2	1	1	1	1	2	1	1	1
none	5091	1	1	1	1	0	2	1	1	1	0	0	0	0	1
none	5102	1	1	1	1	1	1	1	1	1	0	0	1	0	0
none	5104	1	1	1	0	1	1	1	1	1	1	0	1	1	2
none	5108	0	0	0	0	0	0	0	1	1	17	0	11	0	7
none	511	2	1	1	1	1	1	1	1	1	1	2	1	2	2
none	5115	1	0	0	0	0	0	0	0	0	1	1	1	2	2
none	5121	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	5126	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	5127.1	0	1	1	1	1	0	1	1	1	0	1	0	1	1
none	5127.2	1	1	2	2	1	1	1	1	1	3	2	3	2	5
none	5130	1	1	1	0	0	1	0	0	0	1	1	1	1	1
none	5131	1	2	1	1	1	1	1	1	1	1	1	1	1	1
none	5137.1	13	8	6	6	5	6	6	6	6	8	7	7	4	8
none	5137.2	2	5	2	2	3	2	2	2	2	1	0	1	1	1
none	5138	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	5141	2	0	2	1	1	2	1	2	2	1	1	1	1	1
none	5146	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	5148	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	5149	1	1	1	1	1	1	1	1	1	1	1	2	0	1
none	515	2	1	1	2	1	1	2	1	1	1	1	1	2	1
none	5154	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	5158	1	1	1	2	2	1	2	2	2	1	0	2	0	1
none	5164	2	1	1	1	1	1	1	1	1	1	1	1	1	1
none	5175	1	1	1	1	1	1	1	0	1	1	1	1	1	1
none	5183	1	0	1	1	1	1	0	1	1	0	0	0	1	0
none	5184	1	0	1	1	1	1	1	1	1	1	0	1	2	1
none	5189	1	1	1	1	1	1	1	1	1	2	1	1	1	1
none	5191	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	5195	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	5197	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	52	2	1	1	1	1	1	1	1	1	1	1	1	1	1
none	5203	1	0	1	1	1	1	1	1	1	1	1	1	1	2
none	5208	1	1	1	1	1	1	1	2	1	1	1	1	0	1
none	5209	1	1	1	1	1	1	1	1	1	5	4	2	3	4
none	5215	1	1	1	1	5	1	1	1	1	1	1	1	1	2
none	5221	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	5222	2	2	1	1	1	1	2	1	1	1	1	1	1	1
none	5223	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	5224	1	1	1	1	1	0	1	0	1	1	1	1	1	0
none	5225	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	5228	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	5229	1	1	1	2	1	1	1	1	1	1	1	1	1	1
none	523	1	1	1	1	1	1	2	1	1	1	1	1	1	1
none	5230	2	1	3	3	3	3	3	3	3	1	0	1	1	1
none	5232	1	0	1	1	1	0	1	1	1	0	1	0	2	1
none	5233	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	5234	1	0	1	1	1	1	1	1	1	1	1	1	2	1
none	5236	3	1	1	1	1	1	1	1	1	1	1	0	2	1
none	5237	1	2	1	1	1	1	1	1	1	1	1	1	2	1
none	5251	1	0	1	1	1	1	1	1	1	0	0	0	1	0
none	5252	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	5256	2	0	1	1	1	1	1	1	1	11	2	6	1	1
none	5259	1	3	1	1	1	1	1	1	1	1	1	1	1	1
none	526	2	0	1	1	1	1	1	1	1	0	0	0	2	1
none	5261	1	1	1	1	1	1	1	1	1	2	1	1	1	4
none	5264	0	1	0	0	0	0	0	0	0	1	1	1	1	1
none	5272	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	5275	1	1	1	1	1	1	1	1	1	2	1	1	1	1
none	528	1	1	0	0	0	0	0	0	0	0	1	1	1	2
none	5286	1	1	1	1	1	1	1	1	1	1	1	0	1	1
none	5291	1	1	4	4	4	4	4	5	5	1	1	0	1	0
none	5292	1	0	1	1	1	1	1	4	1	1	1	1	1	1
none	5296	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	5297	4	1	3	6	3	3	3	3	3	1	1	1	1	1
none	5300	1	1	1	1	1	1	1	1	1	2	4	2	3	4
none	5304	0	2	0	0	0	0	0	0	0	0	0	0	1	0
none	5305	0	1	1	0	0	1	0	0	0	1	1	1	0	1
none	5306	1	1	1	1	1	1	1	1	1	0	0	0	2	1
none	5311	2	1	1	1	1	2	1	1	1	1	1	1	1	2
none	5319	1	1	1	1	1	1	1	1	1	1	1	1	1	2
none	5323	0	1	0	0	0	0	0	0	0	1	1	0	1	1
none	5332.1	1	1	1	2	1	1	2	3	2	1	2	2	4	3
none	5332.2	1	2	1	1	1	2	1	2	2	1	3	2	1	4
none	5333.1	1	0	1	1	1	1	1	1	1	0	0	1	2	2
none	5333.2	2	2	2	2	2	2	2	2	2	1	1	1	2	1
none	5341	1	0	0	1	1	1	1	1	1	0	0	1	0	0
none	5346	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	5348	0	0	0	0	0	0	0	0	1	0	0	0	1	0
none	5353	1	1	1	1	1	1	1	1	1	1	1	1	2	1
none	5355	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	536	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	5361	1	1	1	1	1	1	1	1	1	0	0	0	0	1
none	5363	1	1	1	1	1	1	1	1	1	2	1	1	1	1
none	5372	1	0	1	1	1	1	1	1	1	1	1	0	1	2
none	5373	2	1	1	1	1	1	1	1	1	1	1	1	2	1
none	5379	1	1	1	1	1	1	1	1	1	1	0	1	1	1
none	5380	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	5382	2	2	2	3	2	3	3	3	2	1	1	1	1	1
none	5383	1	0	1	1	1	1	1	1	1	1	1	1	1	1
none	5384	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	5386	1	1	1	1	1	1	1	1	1	1	1	1	2	3
none	5387	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	5390	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	5391.1	2	0	1	1	1	1	1	2	1	0	0	0	1	2
none	5391.2	1	0	0	0	0	0	0	0	0	1	1	1	1	1
none	5393	0	0	1	1	1	1	1	1	1	1	1	1	1	1
none	54	2	1	1	1	1	1	1	1	1	1	1	1	1	2
none	5404	1	1	1	1	1	1	1	1	1	1	1	0	1	1
none	5406	1	1	1	1	1	1	1	1	1	1	1	1	1	1
none	541	2	1	1	1	1	1	1	1	1	1	1	1	1	1
